code,code,decimal_point,name,pre_close,sec,sse,volunit
880635,880635,2,汽车整车,1402.6500244141,index_cn,sh,100
880636,880636,2,汽车部件,1345.9499511719,index_cn,sh,100
880637,880637,2,其它交运,916.9899902344,index_cn,sh,100
880638,880638,2,交运服务,878.9400024414,index_cn,sh,100
880639,880639,2,通信设备,1165.1500244141,index_cn,sh,100
880640,880640,2,电脑设备,1484.3199462891,index_cn,sh,100
880641,880641,2,白色家电,3219.6101074219,index_cn,sh,100
880642,880642,2,视听器材,968.1900024414,index_cn,sh,100
880643,880643,2,食品加工,2173.1000976562,index_cn,sh,100
880644,880644,2,饮料制造,2043.4399414062,index_cn,sh,100
880645,880645,2,纺织制造,939.7299804688,index_cn,sh,100
880646,880646,2,服装家纺,1008.450012207,index_cn,sh,100
880647,880647,2,造纸,1085.9699707031,index_cn,sh,100
880648,880648,2,包装印刷,1231.0500488281,index_cn,sh,100
880649,880649,2,家用轻工,1740.9799804688,index_cn,sh,100
880650,880650,2,其他轻工,1736.6899414062,index_cn,sh,100
880651,880651,2,化学制药,1763.6800537109,index_cn,sh,100
880652,880652,2,中药,1467.5300292969,index_cn,sh,100
880653,880653,2,生物制品,2493.919921875,index_cn,sh,100
880654,880654,2,医药商业,1611.5699462891,index_cn,sh,100
880655,880655,2,医疗器械,1904.8199462891,index_cn,sh,100
880656,880656,2,医疗服务,4160.9399414062,index_cn,sh,100
880657,880657,2,电力,1158.8199462891,index_cn,sh,100
880658,880658,2,水务,921.0900268555,index_cn,sh,100
880659,880659,2,燃气,671.8499755859,index_cn,sh,100
880660,880660,2,环保工程,1303.3000488281,index_cn,sh,100
880661,880661,2,港口,1323.0799560547,index_cn,sh,100
880662,880662,2,高速公路,1110.5,index_cn,sh,100
880663,880663,2,公交,780.2100219727,index_cn,sh,100
880664,880664,2,航空运输,876.3300170898,index_cn,sh,100
880665,880665,2,机场,2793.0700683594,index_cn,sh,100
880666,880666,2,航运,551.6099853516,index_cn,sh,100
880667,880667,2,铁路运输,1299.3800048828,index_cn,sh,100
880668,880668,2,物流,1928.9699707031,index_cn,sh,100
880669,880669,2,房产开发,1297.2399902344,index_cn,sh,100
880670,880670,2,园区开发,1190.9599609375,index_cn,sh,100
880671,880671,2,银行,1712.5899658203,index_cn,sh,100
880672,880672,2,多元金融,1166.1400146484,index_cn,sh,100
880673,880673,2,证券,956.0999755859,index_cn,sh,100
880674,880674,2,保险,1627.3599853516,index_cn,sh,100
880675,880675,2,零售,741.5399780273,index_cn,sh,100
880676,880676,2,贸易,742.2600097656,index_cn,sh,100
880677,880677,2,景点,1394.9399414062,index_cn,sh,100
880678,880678,2,酒店,867.0599975586,index_cn,sh,100
880679,880679,2,旅游综合,2201.7700195312,index_cn,sh,100
880680,880680,2,餐饮,841.3300170898,index_cn,sh,100
880681,880681,2,通信运营,1012.950012207,index_cn,sh,100
880682,880682,2,网络服务,1911.3800048828,index_cn,sh,100
880683,880683,2,电脑应用,2098.0900878906,index_cn,sh,100
880684,880684,2,传媒,1218.1500244141,index_cn,sh,100
880685,880685,2,综合,828.25,index_cn,sh,100
880801,880801,2,基金重仓,1480.6700439453,index_cn,sh,100
880802,880802,2,QFII重仓,1671.5,index_cn,sh,100
880803,880803,2,券商重仓,1223.9100341797,index_cn,sh,100
880804,880804,2,信托重仓,935.75,index_cn,sh,100
880805,880805,2,保险重仓,1379.8399658203,index_cn,sh,100
880806,880806,2,社保重仓,1410.7700195312,index_cn,sh,100
880807,880807,2,高管增持,1009.8499755859,index_cn,sh,100
880808,880808,2,高管减持,3305.5900878906,index_cn,sh,100
880809,880809,2,基金独门,1692.4399414062,index_cn,sh,100
880810,880810,2,陆股通买,954.0800170898,index_cn,sh,100
880811,880811,2,陆股通卖,838.5,index_cn,sh,100
880812,880812,2,昨日连板,2976.2299804688,index_cn,sh,100
880813,880813,2,重组预案,865.4099731445,index_cn,sh,100
880821,880821,2,大盘股,1227.4000244141,index_cn,sh,100
880823,880823,2,小盘股,728.6699829102,index_cn,sh,100
880824,880824,2,高市盈率,479.7900085449,index_cn,sh,100
880826,880826,2,低市盈率,1489.6600341797,index_cn,sh,100
880827,880827,2,高市净率,889.7199707031,index_cn,sh,100
880829,880829,2,低市净率,1459.0999755859,index_cn,sh,100
880833,880833,2,亏损股,420.3399963379,index_cn,sh,100
880834,880834,2,微利股,869.9099731445,index_cn,sh,100
880835,880835,2,绩优股,1476.5200195312,index_cn,sh,100
880836,880836,2,配股股,1133.9300537109,index_cn,sh,100
880837,880837,2,活跃股,24.3799991608,index_cn,sh,100
880842,880842,2,业绩预升,2516.1799316406,index_cn,sh,100
880843,880843,2,业绩预降,646.0700073242,index_cn,sh,100
880844,880844,2,预计扭亏,2581.1599121094,index_cn,sh,100
880845,880845,2,高股息股,2485.9699707031,index_cn,sh,100
880846,880846,2,破净资产,4643.4301757812,index_cn,sh,100
880847,880847,2,行业龙头,1807.4599609375,index_cn,sh,100
880848,880848,2,被举牌,1699.2099609375,index_cn,sh,100
880849,880849,2,股份回购,1537.9899902344,index_cn,sh,100
880850,880850,2,定增预案,1194.5100097656,index_cn,sh,100
880851,880851,2,已高送转,692.4199829102,index_cn,sh,100
880852,880852,2,参股新股,1391.1899414062,index_cn,sh,100
880853,880853,2,中字头,722.9400024414,index_cn,sh,100
880854,880854,2,预高送转,3392.9399414062,index_cn,sh,100
880856,880856,2,定增股,727.0700073242,index_cn,sh,100
880857,880857,2,证金持股,798.2399902344,index_cn,sh,100
880858,880858,2,国开持股,737.3599853516,index_cn,sh,100
880859,880859,2,员工持股,955.450012207,index_cn,sh,100
880860,880860,2,扣非亏损,603.3599853516,index_cn,sh,100
880861,880861,2,连续亏损,384.4400024414,index_cn,sh,100
880863,880863,2,昨日涨停,13141.33984375,index_cn,sh,100
880864,880864,2,昨日振荡,70.0800018311,index_cn,sh,100
880865,880865,2,近期新高,909.8300170898,index_cn,sh,100
880866,880866,2,近期新低,221.5800018311,index_cn,sh,100
880867,880867,2,昨高换手,260.1899986267,index_cn,sh,100
880868,880868,2,高贝塔值,709.8699951172,index_cn,sh,100
880869,880869,2,股权转让,656.0,index_cn,sh,100
880870,880870,2,两年新股,649.3099975586,index_cn,sh,100
880871,880871,2,股权分散,713.5300292969,index_cn,sh,100
880872,880872,2,最近复牌,1240.0375003815,index_cn,sh,100
880873,880873,2,个人持股,566.5100097656,index_cn,sh,100
880874,880874,2,昨曾涨停,320.0200004578,index_cn,sh,100
880875,880875,2,中小银行,816.2199707031,index_cn,sh,100
880876,880876,2,户数增加,712.700012207,index_cn,sh,100
880877,880877,2,户数减少,981.2100219727,index_cn,sh,100
880878,880878,2,百元股,700.3599853516,index_cn,sh,100
880879,880879,2,低价股,737.700012207,index_cn,sh,100
880880,880880,2,上周强势,551.299987793,index_cn,sh,100
880881,880881,2,上周弱势,561.0999755859,index_cn,sh,100
880882,880882,2,久不分红,663.3800048828,index_cn,sh,100
880883,880883,2,MSCI成份,1005.5700073242,index_cn,sh,100
880884,880884,2,近期异动,222.5800018311,index_cn,sh,100
880885,880885,2,次新开板,179.5299987793,index_cn,sh,100
880886,880886,2,昨日较强,595.9000244141,index_cn,sh,100
880887,880887,2,次新超跌,766.1599731445,index_cn,sh,100
880889,880889,2,不活跃股,899.3200073242,index_cn,sh,100
880890,880890,2,配股预案,772.0999755859,index_cn,sh,100
880891,880891,2,破发行价,769.299987793,index_cn,sh,100
880892,880892,2,高质押股,756.1699829102,index_cn,sh,100
880893,880893,2,送转超跌,776.8400268555,index_cn,sh,100
880894,880894,2,养老金,879.9699707031,index_cn,sh,100
880895,880895,2,持续增长,919.8499755859,index_cn,sh,100
880896,880896,2,风险提示,659.5800170898,index_cn,sh,100
880897,880897,2,本月解禁,788.7700195312,index_cn,sh,100
880901,880901,2,信息安全,2004.9399414062,index_cn,sh,100
880902,880902,2,特斯拉,1379.2199707031,index_cn,sh,100
880903,880903,2,水域改革,863.4899902344,index_cn,sh,100
880904,880904,2,智能机器,2113.4399414062,index_cn,sh,100
880905,880905,2,超导概念,999.5100097656,index_cn,sh,100
880906,880906,2,智能家居,1541.0200195312,index_cn,sh,100
880907,880907,2,蓝宝石,1357.5500488281,index_cn,sh,100
880908,880908,2,在线教育,887.0,index_cn,sh,100
880909,880909,2,燃料电池,941.1500244141,index_cn,sh,100
880910,880910,2,草甘膦,1273.4499511719,index_cn,sh,100
880911,880911,2,雄安新区,1280.3199462891,index_cn,sh,100
880912,880912,2,电商概念,1251.9200439453,index_cn,sh,100
880913,880913,2,基因概念,1455.6099853516,index_cn,sh,100
880915,880915,2,职业教育,971.1400146484,index_cn,sh,100
880916,880916,2,国产软件,1301.6899414062,index_cn,sh,100
880917,880917,2,央企改革,1416.8199462891,index_cn,sh,100
880918,880918,2,全息概念,1366.0699462891,index_cn,sh,100
880919,880919,2,粤港澳,1187.3100585938,index_cn,sh,100
880920,880920,2,免疫治疗,1158.6300048828,index_cn,sh,100
880921,880921,2,阿里概念,954.4000244141,index_cn,sh,100
880922,880922,2,钛金属,859.9400024414,index_cn,sh,100
880923,880923,2,赛马概念,762.8300170898,index_cn,sh,100
880925,880925,2,特钢,1064.0200195312,index_cn,sh,100
880926,880926,2,固废处理,804.0100097656,index_cn,sh,100
880927,880927,2,抗癌,1405.6199951172,index_cn,sh,100
880928,880928,2,抗流感,1203.4899902344,index_cn,sh,100
880929,880929,2,维生素,1167.3900146484,index_cn,sh,100
880930,880930,2,汽车电子,1103.9200439453,index_cn,sh,100
880931,880931,2,装饰园林,904.5900268555,index_cn,sh,100
880932,880932,2,农村金融,951.2899780273,index_cn,sh,100
880933,880933,2,智能医疗,987.8400268555,index_cn,sh,100
880935,880935,2,智能电视,575.2899780273,index_cn,sh,100
880936,880936,2,猪肉,1158.1999511719,index_cn,sh,100
880937,880937,2,网贷概念,948.8200073242,index_cn,sh,100
880938,880938,2,污水处理,811.5999755859,index_cn,sh,100
880939,880939,2,无人机,419.3699951172,index_cn,sh,100
880940,880940,2,PPP模式,453.200012207,index_cn,sh,100
880941,880941,2,跨境电商,598.7100219727,index_cn,sh,100
880942,880942,2,虚拟现实,607.0300292969,index_cn,sh,100
880943,880943,2,量子通信,883.8200073242,index_cn,sh,100
880944,880944,2,无人驾驶,776.4799804688,index_cn,sh,100
880945,880945,2,OLED概念,885.3599853516,index_cn,sh,100
880946,880946,2,区块链,670.6799926758,index_cn,sh,100
880947,880947,2,债转股,577.450012207,index_cn,sh,100
880948,880948,2,人工智能,789.1500244141,index_cn,sh,100
880949,880949,2,智慧城市,716.5599975586,index_cn,sh,100
880950,880950,2,军民融合,714.0900268555,index_cn,sh,100
880951,880951,2,新能源车,740.6099853516,index_cn,sh,100
880952,880952,2,芯片,855.4199829102,index_cn,sh,100
880953,880953,2,租购同权,613.1799926758,index_cn,sh,100
880954,880954,2,大数据,853.8900146484,index_cn,sh,100
880955,880955,2,乡村振兴,825.7399902344,index_cn,sh,100
880956,880956,2,腾讯概念,828.799987793,index_cn,sh,100
880957,880957,2,工业互联,813.200012207,index_cn,sh,100
880958,880958,2,独角兽,795.4899902344,index_cn,sh,100
880959,880959,2,知识产权,774.3699951172,index_cn,sh,100
880960,880960,2,仿制药,889.3499755859,index_cn,sh,100
880961,880961,2,小米概念,829.1900024414,index_cn,sh,100
880962,880962,2,百度概念,794.8699951172,index_cn,sh,100
880981,880981,2,TDX 能源,1104.6199951172,index_cn,sh,100
880982,880982,2,TDX 材料,1375.2299804688,index_cn,sh,100
880983,880983,2,TDX 消费,2052.1101074219,index_cn,sh,100
880984,880984,2,TDX 可选,1996.6999511719,index_cn,sh,100
880985,880985,2,TDX 商贸,1429.4100341797,index_cn,sh,100
880986,880986,2,TDX 服务,1457.8699951172,index_cn,sh,100
880987,880987,2,TDX 制造,1378.6800537109,index_cn,sh,100
880988,880988,2,TDX 公用,1202.1400146484,index_cn,sh,100
880989,880989,2,TDX 交运,1626.4399414062,index_cn,sh,100
880990,880990,2,TDX 金融,1637.6199951172,index_cn,sh,100
880991,880991,2,TDX 建设,1613.4799804688,index_cn,sh,100
880992,880992,2,TDX 信息,2077.7600097656,index_cn,sh,100
880993,880993,2,TDX 综企,1043.9000244141,index_cn,sh,100
